,speed,den,time,dis,Floor,age,gender,ID,group,floor_xg
139,0.48507960199005784,68.12,2379.52,1448.512478,14,30.0,0.0,2.0,3.0,14
140,0.4732851997146871,59.96,2407.56,1461.783395,13,30.0,0.0,2.0,3.0,13
141,0.48267822651117925,42.24,2474.96,1495.31296,10,30.0,0.0,2.0,3.0,10
142,0.3878450053418818,25.96,2512.4,1509.833877,9,30.0,0.0,2.0,3.0,9
143,0.48226116071428804,15.92,2543.76,1524.957587,8,30.0,0.0,2.0,3.0,8
144,0.6348098039215673,0.36,2564.16,1537.907707,7,30.0,0.0,2.0,3.0,7
145,0.7394361378873155,0.48,13.88,23.8331894,124,34.0,1.0,3.0,3.0,124
146,0.7881075355361599,0.72,29.92,36.47443427,123,34.0,1.0,3.0,3.0,123
147,0.788934688034188,0.64,43.96,47.55107729,122,34.0,1.0,3.0,3.0,122
148,0.7115200105819957,0.84,139.56,97.63738004,118,34.0,1.0,3.0,3.0,118
149,0.6318297121640738,0.72,167.84,115.5055243,117,34.0,1.0,3.0,3.0,117
150,0.7533621841155237,1.04,190.0,132.2000303,116,34.0,1.0,3.0,3.0,116
151,0.6276699539170506,0.44,216.04,148.5445559,115,34.0,1.0,3.0,3.0,115
152,0.62769782388664,0.32,235.8,160.9478649,114,34.0,1.0,3.0,3.0,114
153,0.6784251216544999,0.44,252.24,172.1011739,113,34.0,1.0,3.0,3.0,113
154,0.7094980279898223,0.52,267.96,183.2544829,112,34.0,1.0,3.0,3.0,112
155,0.6454461284722223,0.24,285.24,194.407792,111,34.0,1.0,3.0,3.0,111
156,0.6800798170731712,0.64,301.64,205.561101,110,34.0,1.0,3.0,3.0,110
157,0.670270973557691,0.56,318.28,216.71441,109,34.0,1.0,3.0,3.0,109
158,0.6155247792494485,0.44,336.4,227.867719,108,34.0,1.0,3.0,3.0,108
159,0.6280016328828832,0.48,354.16,239.021028,107,34.0,1.0,3.0,3.0,107
160,0.5933171914471064,3.36,839.72,554.5270540728317,82,34.0,1.0,3.0,3.0,82
161,0.7258139272094312,1.88,920.56,631.8721822,77,34.0,1.0,3.0,3.0,77
162,0.7461811543367364,2.2,936.24,643.5723027,76,34.0,1.0,3.0,3.0,76
163,0.7014460731414883,1.84,952.92,655.2724232,75,34.0,1.0,3.0,3.0,75
164,0.6529085100446379,0.64,970.84,666.9725437,74,34.0,1.0,3.0,3.0,74
165,0.5657698506191172,0.64,1027.2,702.0729052690074,71,34.0,1.0,3.0,3.0,71
166,0.6602776823359283,2.0,1044.92,713.7730258,70,34.0,1.0,3.0,3.0,70
167,0.6786612819025537,2.52,1062.16,725.4731463,69,34.0,1.0,3.0,3.0,69
168,0.8512573956356722,8.04,1122.52,774.3122787,66,34.0,1.0,3.0,3.0,66
169,0.7709681886792452,9.44,1143.72,790.6568043,65,34.0,1.0,3.0,3.0,65
170,0.7568876433486252,1.4,1161.16,803.8569248,64,34.0,1.0,3.0,3.0,64
171,0.693135100710902,7.88,1178.04,815.5570453,63,34.0,1.0,3.0,3.0,63
172,0.6898655955188695,9.84,1195.0,827.2571658,62,34.0,1.0,3.0,3.0,62
173,0.7500077271868923,8.72,1248.16,862.3575274,59,34.0,1.0,3.0,3.0,59
174,0.7048265361445798,4.28,1264.76,874.0576479,58,34.0,1.0,3.0,3.0,58
175,0.7240173576732689,1.4,1280.92,885.7577684,57,34.0,1.0,3.0,3.0,57
176,0.6866267899060982,9.8,1297.96,897.4578889,56,34.0,1.0,3.0,3.0,56
177,0.7312575312500016,9.68,1313.96,909.1580094,55,34.0,1.0,3.0,3.0,55
178,0.7677244422572196,10.52,1329.2,920.8581299,54,34.0,1.0,3.0,3.0,54
179,0.6882423823529428,9.8,1346.2,932.5582504,53,34.0,1.0,3.0,3.0,53
180,0.772138812392424,12.44,1369.44,950.5027564,52,34.0,1.0,3.0,3.0,52
181,0.9141233520457176,11.12,1431.88,997.7419084,49,34.0,1.0,3.0,3.0,49
182,0.882361002673796,14.92,1446.84,1010.942029,48,34.0,1.0,3.0,3.0,48
183,0.786298387096772,17.44,1461.72,1022.642149,47,34.0,1.0,3.0,3.0,47
184,0.7258139578163821,4.12,1477.84,1034.34227,46,34.0,1.0,3.0,3.0,46
185,0.6882423529411746,2.2,1494.84,1046.04239,45,34.0,1.0,3.0,3.0,45
186,0.6866268192488177,1.16,1511.88,1057.742511,44,34.0,1.0,3.0,3.0,44
187,0.755821770025845,1.2,1527.36,1069.442632,43,34.0,1.0,3.0,3.0,43
188,0.667815068493149,2.88,1544.88,1081.142752,42,34.0,1.0,3.0,3.0,42
189,0.6724207471264415,1.76,1562.28,1092.842873,41,34.0,1.0,3.0,3.0,41
190,0.7609470183486206,12.64,1579.72,1106.113789,40,34.0,1.0,3.0,3.0,40
191,0.8333419515669575,1.92,1593.76,1117.81391,39,34.0,1.0,3.0,3.0,39
192,0.6888361702127643,2.8,1612.56,1130.76403,38,34.0,1.0,3.0,3.0,38
193,0.7795726804123633,2.08,1631.96,1145.88774,37,34.0,1.0,3.0,3.0,37
194,0.7599836267605682,1.36,1649.0,1158.837861,36,34.0,1.0,3.0,3.0,36
195,0.8209030472636868,3.84,1702.08,1206.327013,33,34.0,1.0,3.0,3.0,33
196,0.7438854260089655,10.12,1719.92,1219.597929,32,34.0,1.0,3.0,3.0,32
197,0.7442824427480896,12.48,1778.56,1264.827615,28,34.0,1.0,3.0,3.0,28
198,0.6866268192488311,5.88,1795.6,1276.527736,27,34.0,1.0,3.0,3.0,27
199,0.7644536866359415,5.24,1812.96,1289.798652,26,34.0,1.0,3.0,3.0,26
200,0.8916659330986012,4.16,1824.32,1299.927977,25,34.0,1.0,3.0,3.0,25
201,0.7116861313868594,29.88,1840.76,1311.628097,24,34.0,1.0,3.0,3.0,24
202,0.6760203445065203,25.84,1862.24,1326.149014,23,34.0,1.0,3.0,3.0,23
203,0.7860556133056054,22.72,1881.48,1341.272724,22,34.0,1.0,3.0,3.0,22
204,0.7965109090909177,20.88,1901.28,1357.04364,21,34.0,1.0,3.0,3.0,21
205,0.8652008009153229,21.56,1918.76,1372.16735,20,34.0,1.0,3.0,3.0,20
